DATE,M2
2003-03-03,5826.6
2003-03-10,5843.4
2003-03-17,5854.4
2003-03-24,5845.5
2003-03-31,5854.9
2003-04-07,5865.7
2003-04-14,5873.4
2003-04-21,5871.9
2003-04-28,5911.1
2003-05-05,5945.6
2003-05-12,5944.9
2003-05-19,5937.1
2003-05-26,5945.7
2003-06-02,5955.2
2003-06-09,5963.0
2003-06-16,5983.8
2003-06-23,5986.8
2003-06-30,6000.9
2003-07-07,6020.6
2003-07-14,6016.6
2003-07-21,6023.3
2003-07-28,6033.6
2003-08-04,6073.4
2003-08-11,6082.0
2003-08-18,6117.1
2003-08-25,6069.4
2003-09-01,6084.3
2003-09-08,6070.2
2003-09-15,6064.3
2003-09-22,6051.1
2003-09-29,6046.2
2003-10-06,6043.6
2003-10-13,6050.2
2003-10-20,6053.3
2003-10-27,6053.8
2003-11-03,6042.2
2003-11-10,6056.1
2003-11-17,6060.0
2003-11-24,6047.9
2003-12-01,6059.8
2003-12-08,6051.3
2003-12-15,6052.4
2003-12-22,6054.8
2003-12-29,6051.3
2004-01-05,6050.9
2004-01-12,6051.0
2004-01-19,6055.5
2004-01-26,6069.1
2004-02-02,6082.3
2004-02-09,6083.5
2004-02-16,6102.4
2004-02-23,6106.3
2004-03-01,6115.9
2004-03-08,6111.6
2004-03-15,6127.7
2004-03-22,6147.1
2004-03-29,6153.9
2004-04-05,6159.9
2004-04-12,6159.5
2004-04-19,6162.7
2004-04-26,6194.2
2004-05-03,6224.8
2004-05-10,6246.6
2004-05-17,6268.6
2004-05-24,6255.0
2004-05-31,6258.4
2004-06-07,6249.7
2004-06-14,6259.0
2004-06-21,6259.2
2004-06-28,6257.7
2004-07-05,6255.0
2004-07-12,6268.5
2004-07-19,6267.6
2004-07-26,6277.3
2004-08-02,6280.3
2004-08-09,6285.2
2004-08-16,6301.3
2004-08-23,6304.2
2004-08-30,6297.2
2004-09-06,6308.3
2004-09-13,6320.5
2004-09-20,6340.7
2004-09-27,6347.2
2004-10-04,6340.1
2004-10-11,6348.4
2004-10-18,6354.7
2004-10-25,6367.1
2004-11-01,6380.4
2004-11-08,6373.4
2004-11-15,6386.8
2004-11-22,6392.8
2004-11-29,6389.7
2004-12-06,6392.7
2004-12-13,6399.0
2004-12-20,6415.5
2004-12-27,6418.4
2005-01-03,6386.3
2005-01-10,6398.8
2005-01-17,6418.5
2005-01-24,6419.8
2005-01-31,6415.9
2005-02-07,6417.9
2005-02-14,6413.4
2005-02-21,6424.1
2005-02-28,6420.5
2005-03-07,6417.5
2005-03-14,6422.3
2005-03-21,6431.0
2005-03-28,6437.5
2005-04-04,6436.0
2005-04-11,6436.2
2005-04-18,6443.7
2005-04-25,6444.0
2005-05-02,6449.7
2005-05-09,6458.6
2005-05-16,6458.7
2005-05-23,6462.0
2005-05-30,6458.6
2005-06-06,6470.6
2005-06-13,6480.9
2005-06-20,6500.6
2005-06-27,6507.0
2005-07-04,6502.0
2005-07-11,6504.8
2005-07-18,6521.5
2005-07-25,6533.9
2005-08-01,6548.3
2005-08-08,6544.5
2005-08-15,6553.3
2005-08-22,6565.1
2005-08-29,6557.5
2005-09-05,6572.8
2005-09-12,6578.1
2005-09-19,6593.6
2005-09-26,6602.1
2005-10-03,6603.1
2005-10-10,6614.1
2005-10-17,6630.4
2005-10-24,6634.1
2005-10-31,6627.1
2005-11-07,6628.7
2005-11-14,6636.9
2005-11-21,6652.1
2005-11-28,6642.1
2005-12-05,6651.3
2005-12-12,6657.7
2005-12-19,6669.7
2005-12-26,6676.4
2006-01-02,6681.3
2006-01-09,6700.4
2006-01-16,6713.4
2006-01-23,6722.5
2006-01-30,6710.9
2006-02-06,6713.6
2006-02-13,6720.3
2006-02-20,6743.4
2006-02-27,6754.0
2006-03-06,6751.7
2006-03-13,6737.4
2006-03-20,6745.5
2006-03-27,6756.0
2006-04-03,6755.1
2006-04-10,6772.3
2006-04-17,6790.0
2006-04-24,6800.3
2006-05-01,6794.4
2006-05-08,6774.0
2006-05-15,6790.3
2006-05-22,6801.7
2006-05-29,6798.8
2006-06-05,6806.2
2006-06-12,6818.7
2006-06-19,6829.3
2006-06-26,6848.9
2006-07-03,6848.9
2006-07-10,6868.5
2006-07-17,6876.9
2006-07-24,6879.8
2006-07-31,6871.0
2006-08-07,6882.1
2006-08-14,6892.1
2006-08-21,6915.0
2006-08-28,6912.1
2006-09-04,6921.0
2006-09-11,6921.5
2006-09-18,6923.9
2006-09-25,6935.0
2006-10-02,6946.8
2006-10-09,6972.0
2006-10-16,6979.9
2006-10-23,6986.3
2006-10-30,6984.4
2006-11-06,6993.6
2006-11-13,6999.7
2006-11-20,7014.0
2006-11-27,7036.7
2006-12-04,7031.7
2006-12-11,7037.8
2006-12-18,7049.2
2006-12-25,7075.8
2007-01-01,7082.3
2007-01-08,7084.6
2007-01-15,7103.3
2007-01-22,7098.3
2007-01-29,7093.5
2007-02-05,7100.8
2007-02-12,7103.1
2007-02-19,7108.7
2007-02-26,7126.8
2007-03-05,7111.1
2007-03-12,7120.6
2007-03-19,7134.4
2007-03-26,7172.4
2007-04-02,7185.6
2007-04-09,7201.7
2007-04-16,7221.0
2007-04-23,7234.5
2007-04-30,7217.4
2007-05-07,7221.1
2007-05-14,7223.9
2007-05-21,7235.3
2007-05-28,7235.0
2007-06-04,7241.9
2007-06-11,7252.8
2007-06-18,7262.5
2007-06-25,7271.5
2007-07-02,7284.4
2007-07-09,7278.6
2007-07-16,7290.5
2007-07-23,7298.9
2007-07-30,7304.6
2007-08-06,7321.7
2007-08-13,7343.5
2007-08-20,7379.5
2007-08-27,7414.7
2007-09-03,7393.7
2007-09-10,7382.4
2007-09-17,7387.4
2007-09-24,7385.4
2007-10-01,7395.5
2007-10-08,7402.1
2007-10-15,7391.1
2007-10-22,7392.0
2007-10-29,7423.1
2007-11-05,7408.7
2007-11-12,7408.5
2007-11-19,7427.5
2007-11-26,7451.4
2007-12-03,7439.6
2007-12-10,7452.3
2007-12-17,7456.1
2007-12-24,7461.6
2007-12-31,7467.1
2008-01-07,7463.8
2008-01-14,7460.2
2008-01-21,7490.5
2008-01-28,7524.5
2008-02-04,7551.2
2008-02-11,7561.6
2008-02-18,7564.7
2008-02-25,7596.8
2008-03-03,7607.4
2008-03-10,7619.7
2008-03-17,7643.2
2008-03-24,7658.0
2008-03-31,7660.5
2008-04-07,7680.0
2008-04-14,7682.0
2008-04-21,7705.1
2008-04-28,7674.5
2008-05-05,7673.1
2008-05-12,7687.6
2008-05-19,7693.7
2008-05-26,7714.9
2008-06-02,7710.1
2008-06-09,7708.4
2008-06-16,7710.9
2008-06-23,7717.2
2008-06-30,7714.4
2008-07-07,7737.6
2008-07-14,7749.1
2008-07-21,7775.4
2008-07-28,7772.9
2008-08-04,7774.6
2008-08-11,7782.2
2008-08-18,7771.8
2008-08-25,7777.4
2008-09-01,7770.1
2008-09-08,7751.2
2008-09-15,7767.4
2008-09-22,7928.9
2008-09-29,7936.4
2008-10-06,7905.5
2008-10-13,7947.9
2008-10-20,7990.2
2008-10-27,7964.4
2008-11-03,7957.1
2008-11-10,7970.6
2008-11-17,7989.2
2008-11-24,8017.4
2008-12-01,8071.7
2008-12-08,8129.6
2008-12-15,8172.0
2008-12-22,8202.9
2008-12-29,8217.4
2009-01-05,8248.4
2009-01-12,8244.4
2009-01-19,8258.0
2009-01-26,8283.8
2009-02-02,8279.3
2009-02-09,8282.6
2009-02-16,8288.2
2009-02-23,8291.8
2009-03-02,8314.3
2009-03-09,8350.7
2009-03-16,8383.5
2009-03-23,8371.5
2009-03-30,8339.7
2009-04-06,8342.0
2009-04-13,8350.4
2009-04-20,8361.5
2009-04-27,8369.5
2009-05-04,8398.6
2009-05-11,8413.9
2009-05-18,8414.0
2009-05-25,8428.5
2009-06-01,8427.7
2009-06-08,8438.4
2009-06-15,8439.4
2009-06-22,8430.2
2009-06-29,8403.2
2009-07-06,8419.8
2009-07-13,8422.5
2009-07-20,8434.4
2009-07-27,8450.0
2009-08-03,8433.9
2009-08-10,8443.4
2009-08-17,8444.4
2009-08-24,8417.8
2009-08-31,8421.6
2009-09-07,8422.8
2009-09-14,8434.8
2009-09-21,8433.8
2009-09-28,8431.6
2009-10-05,8435.4
2009-10-12,8448.7
2009-10-19,8463.4
2009-10-26,8471.4
2009-11-02,8469.8
2009-11-09,8484.6
2009-11-16,8491.2
2009-11-23,8492.1
2009-11-30,8491.4
2009-12-07,8504.6
2009-12-14,8495.7
2009-12-21,8483.6
2009-12-28,8470.2
2010-01-04,8438.4
2010-01-11,8431.1
2010-01-18,8436.3
2010-01-25,8455.3
2010-02-01,8468.9
2010-02-08,8474.0
2010-02-15,8508.3
2010-02-22,8508.0
2010-03-01,8495.4
2010-03-08,8486.0
2010-03-15,8490.4
2010-03-22,8489.2
2010-03-29,8497.0
2010-04-05,8507.9
2010-04-12,8515.3
2010-04-19,8508.5
2010-04-26,8535.8
2010-05-03,8552.6
2010-05-10,8563.6
2010-05-17,8586.0
2010-05-24,8572.8
2010-05-31,8596.4
2010-06-07,8595.8
2010-06-14,8584.5
2010-06-21,8606.1
2010-06-28,8605.3
2010-07-05,8573.7
2010-07-12,8595.2
2010-07-19,8602.0
2010-07-26,8623.9
2010-08-02,8635.4
2010-08-09,8648.7
2010-08-16,8656.1
2010-08-23,8656.4
2010-08-30,8668.0
2010-09-06,8673.0
2010-09-13,8682.5
2010-09-20,8683.1
2010-09-27,8697.8
2010-10-04,8714.2
2010-10-11,8732.6
2010-10-18,8739.3
2010-10-25,8741.6
2010-11-01,8746.9
2010-11-08,8744.0
2010-11-15,8749.9
2010-11-22,8761.6
2010-11-29,8774.1
2010-12-06,8770.4
2010-12-13,8783.5
2010-12-20,8790.7
2010-12-27,8811.4
2011-01-03,8787.0
2011-01-10,8807.1
2011-01-17,8854.2
2011-01-24,8822.3
2011-01-31,8838.7
2011-02-07,8857.3
2011-02-14,8864.2
2011-02-21,8878.4
2011-02-28,8886.2
2011-03-07,8898.0
2011-03-14,8900.8
2011-03-21,8919.2
2011-03-28,8930.5
2011-04-04,8941.4
2011-04-11,8950.5
2011-04-18,8970.2
2011-04-25,9003.0
2011-05-02,9017.5
2011-05-09,9016.2
2011-05-16,9025.7
2011-05-23,9028.7
2011-05-30,9044.9
2011-06-06,9046.1
2011-06-13,9061.0
2011-06-20,9103.9
2011-06-27,9182.1
2011-07-04,9229.4
2011-07-11,9239.4
2011-07-18,9266.7
2011-07-25,9308.0
2011-08-01,9455.1
2011-08-08,9480.5
2011-08-15,9508.9
2011-08-22,9536.5
2011-08-29,9537.0
2011-09-05,9534.8
2011-09-12,9528.3
2011-09-19,9525.8
2011-09-26,9554.2
2011-10-03,9563.8
2011-10-10,9569.1
2011-10-17,9578.7
2011-10-24,9559.9
2011-10-31,9579.1
2011-11-07,9601.7
2011-11-14,9620.3
2011-11-21,9608.6
2011-11-28,9615.2
2011-12-05,9625.3
2011-12-12,9646.3
2011-12-19,9638.2
2011-12-26,9640.5
2012-01-02,9716.4
2012-01-09,9721.4
2012-01-16,9734.4
2012-01-23,9730.7
2012-01-30,9738.6
2012-02-06,9752.9
2012-02-13,9771.8
2012-02-20,9776.8
2012-02-27,9779.7
2012-03-05,9800.3
2012-03-12,9810.4
2012-03-19,9803.5
2012-03-26,9825.7
2012-04-02,9849.9
2012-04-09,9864.3
2012-04-16,9881.2
2012-04-23,9862.2
2012-04-30,9884.8
2012-05-07,9898.5
2012-05-14,9895.5
2012-05-21,9904.9
2012-05-28,9907.0
2012-06-04,9920.1
2012-06-11,9972.1
2012-06-18,9974.4
2012-06-25,9980.1
2012-07-02,10007.6
2012-07-09,10029.1
2012-07-16,10050.7
2012-07-23,10047.8
2012-07-30,10067.4
2012-08-06,10078.7
2012-08-13,10115.7
2012-08-20,10111.2
2012-08-27,10134.8
2012-09-03,10162.3
2012-09-10,10178.4
2012-09-17,10200.4
2012-09-24,10197.5
2012-10-01,10247.2
2012-10-08,10242.2
2012-10-15,10250.2
2012-10-22,10243.1
2012-10-29,10288.5
2012-11-05,10335.7
2012-11-12,10306.3
2012-11-19,10297.9
2012-11-26,10321.3
2012-12-03,10362.5
2012-12-10,10392.6
2012-12-17,10439.3
2012-12-24,10472.7
2012-12-31,10514.8
2013-01-07,10498.5
2013-01-14,10473.5
2013-01-21,10455.8
2013-01-28,10466.0
2013-02-04,10460.6
2013-02-11,10473.1
2013-02-18,10452.6
2013-02-25,10467.3
2013-03-04,10501.3
2013-03-11,10512.2
2013-03-18,10528.3
2013-03-25,10548.5
2013-04-01,10597.1
2013-04-08,10564.0
2013-04-15,10575.1
2013-04-22,10570.1
2013-04-29,10583.6
2013-05-06,10591.2
2013-05-13,10605.3
2013-05-20,10603.6
2013-05-27,10623.8
2013-06-03,10641.1
2013-06-10,10659.8
2013-06-17,10659.0
2013-06-24,10654.2
2013-07-01,10707.6
2013-07-08,10682.9
2013-07-15,10710.9
2013-07-22,10737.9
2013-07-29,10749.6
2013-08-05,10759.3
2013-08-12,10774.0
2013-08-19,10762.2
2013-08-26,10797.0
2013-09-02,10813.4
2013-09-09,10803.8
2013-09-16,10805.6
2013-09-23,10841.8
2013-09-30,10884.9
2013-10-07,10889.1
2013-10-14,10928.2
2013-10-21,10989.0
2013-10-28,10970.2
2013-11-04,10951.2
2013-11-11,10932.0
2013-11-18,10938.5
2013-11-25,10967.3
2013-12-02,10987.9
2013-12-09,11002.6
2013-12-16,11006.2
2013-12-23,11031.9
2013-12-30,11028.4
2014-01-06,11035.4
2014-01-13,11034.9
2014-01-20,11065.2
2014-01-27,11105.9
2014-02-03,11101.6
2014-02-10,11136.9
2014-02-17,11163.3
2014-02-24,11161.4
2014-03-03,11148.6
2014-03-10,11167.0
2014-03-17,11183.9
2014-03-24,11210.0
2014-03-31,11212.7
2014-04-07,11215.5
2014-04-14,11237.3
2014-04-21,11236.5
2014-04-28,11283.7
2014-05-05,11283.8
2014-05-12,11293.6
2014-05-19,11297.9
2014-05-26,11336.4
2014-06-02,11365.9
2014-06-09,11349.0
2014-06-16,11356.7
2014-06-23,11372.9
2014-06-30,11393.1
2014-07-07,11385.0
2014-07-14,11416.1
2014-07-21,11442.6
2014-07-28,11459.5
2014-08-04,11459.7
2014-08-11,11437.1
2014-08-18,11449.8
2014-08-25,11467.1
2014-09-01,11481.2
2014-09-08,11468.1
2014-09-15,11483.7
2014-09-22,11497.1
2014-09-29,11516.6
2014-10-06,11528.3
2014-10-13,11524.6
2014-10-20,11555.7
2014-10-27,11592.1
2014-11-03,11552.6
2014-11-10,11581.6
2014-11-17,11583.5
2014-11-24,11596.5
2014-12-01,11630.4
2014-12-08,11643.4
2014-12-15,11662.2
2014-12-22,11685.0
2014-12-29,11696.8
2015-01-05,11678.8
2015-01-12,11703.0
2015-01-19,11713.0
2015-01-26,11759.3
2015-02-02,11816.3
2015-02-09,11824.9
2015-02-16,11839.9
2015-02-23,11871.7
2015-03-02,11879.8
2015-03-09,11853.1
2015-03-16,11858.3
2015-03-23,11866.1
2015-03-30,11880.9
2015-04-06,11907.5
2015-04-13,11916.4
2015-04-20,11920.0
2015-04-27,11912.2
2015-05-04,11912.7
2015-05-11,11924.2
2015-05-18,11940.2
2015-05-25,11968.9
2015-06-01,11983.0
2015-06-08,11962.6
2015-06-15,11973.0
2015-06-22,12013.4
2015-06-29,12032.3
2015-07-06,12049.3
2015-07-13,12037.8
2015-07-20,12043.2
2015-07-27,12060.7
2015-08-03,12049.4
2015-08-10,12068.6
2015-08-17,12099.6
2015-08-24,12120.3
2015-08-31,12133.0
2015-09-07,12129.5
2015-09-14,12149.9
2015-09-21,12176.6
2015-09-28,12162.0
2015-10-05,12151.6
2015-10-12,12147.6
2015-10-19,12156.3
2015-10-26,12219.2
2015-11-02,12260.8
2015-11-09,12262.4
2015-11-16,12274.5
2015-11-23,12290.9
2015-11-30,12289.2
2015-12-07,12297.4
2015-12-14,12314.0
2015-12-21,12366.9
2015-12-28,12366.1
2016-01-04,12349.3
2016-01-11,12442.9
2016-01-18,12453.2
2016-01-25,12495.0
2016-02-01,12516.7
2016-02-08,12488.6
2016-02-15,12525.7
2016-02-22,12551.8
2016-02-29,12552.1
2016-03-07,12558.0
2016-03-14,12561.2
2016-03-21,12595.7
2016-03-28,12641.5
2016-04-04,12644.4
2016-04-11,12649.0
2016-04-18,12671.6
2016-04-25,12712.7
2016-05-02,12736.0
2016-05-09,12735.9
2016-05-16,12748.3
2016-05-23,12772.5
2016-05-30,12762.1
2016-06-06,12779.7
2016-06-13,12826.8
2016-06-20,12846.4
2016-06-27,12851.3
2016-07-04,12848.0
2016-07-11,12856.0
2016-07-18,12882.0
2016-07-25,12910.4
2016-08-01,12937.5
2016-08-08,12949.9
2016-08-15,12964.6
2016-08-22,12992.4
2016-08-29,12999.5
2016-09-05,13007.8
2016-09-12,13035.4
2016-09-19,13034.4
2016-09-26,13050.7
2016-10-03,13049.1
2016-10-10,13094.9
2016-10-17,13094.6
2016-10-24,13110.0
2016-10-31,13131.5
2016-11-07,13122.3
2016-11-14,13164.4
2016-11-21,13209.0
2016-11-28,13200.5
2016-12-05,13200.7
2016-12-12,13200.5
2016-12-19,13206.5
2016-12-26,13220.0
2017-01-02,13225.7
2017-01-09,13258.0
2017-01-16,13276.3
2017-01-23,13293.2
2017-01-30,13292.1
2017-02-06,13299.4
2017-02-13,13302.6
2017-02-20,13315.7
2017-02-27,13354.7
2017-03-06,13354.6
2017-03-13,13388.8
2017-03-20,13399.9
2017-03-27,13416.5
2017-04-03,13405.6
2017-04-10,13431.5
2017-04-17,13434.4
2017-04-24,13464.0
2017-05-01,13490.0
2017-05-08,13474.9
2017-05-15,13493.3
2017-05-22,13527.0
2017-05-29,13537.3
2017-06-05,13526.3
2017-06-12,13529.5
2017-06-19,13536.5
2017-06-26,13569.2
2017-07-03,13556.8
2017-07-10,13600.6
2017-07-17,13616.3
2017-07-24,13633.3
2017-07-31,13635.9
2017-08-07,13633.5
2017-08-14,13642.7
2017-08-21,13678.2
2017-08-28,13697.7
2017-09-04,13689.7
2017-09-11,13695.7
2017-09-18,13698.3
2017-09-25,13718.6
2017-10-02,13742.2
2017-10-09,13756.5
2017-10-16,13747.2
2017-10-23,13757.2
2017-10-30,13765.7
2017-11-06,13763.6
2017-11-13,13772.1
2017-11-20,13777.9
2017-11-27,13813.7
2017-12-04,13813.8
2017-12-11,13843.1
2017-12-18,13851.5
2017-12-25,13839.0
2018-01-01,13827.7
2018-01-08,13826.0
2018-01-15,13842.3
2018-01-22,13852.6
2018-01-29,13858.3
2018-02-05,13867.8
2018-02-12,13859.1
2018-02-19,13856.2
2018-02-26,13889.0
2018-03-05,13920.3
2018-03-12,13931.2
2018-03-19,13916.4
2018-03-26,13952.4
2018-04-02,13958.6
2018-04-09,13946.2
2018-04-16,13955.0
2018-04-23,13969.5
2018-04-30,13960.4
2018-05-07,13976.2
2018-05-14,14001.8
2018-05-21,14036.1
2018-05-28,14068.5
2018-06-04,14081.5
2018-06-11,14098.8
2018-06-18,14118.0
2018-06-25,14132.6
2018-07-02,14140.0
2018-07-09,14128.3
2018-07-16,14148.7
2018-07-23,14156.0
2018-07-30,14156.4
2018-08-06,14148.3
2018-08-13,14202.8
2018-08-20,14214.6
